Uid	Term	Term_Score
10183	all	100
10183	crashes	42.79988
10183	game	42.5014
10184	all	100
10184	game	42.5014
10184	bugs	52.72708
10185	all	100
10185	glitches	41.55853
10186	all	100
10186	glitches	41.55853
10186	ubisoft	56.97345
10186	game	42.5014
10187	all	100
10187	glitches	41.55853
10188	all	100
10188	game	42.5014
10188	bugs	52.72708
10189	all	100
10189	bug	44.94982
10190	all	100
10191	all	100
10192	all	100
10193	all	100
10193	bugs	52.72708
10194	all	100
10195	all	100
10196	all	100
10196	crashes	42.79988
10197	all	100
10198	all	100
10199	all	100
10199	game	42.5014
10200	all	100
10200	game	42.5014
10201	all	100
10202	all	100
10202	game breaking	4.46284
10202	glitches	41.55853
10203	all	100
10203	game breaking	4.46284
10203	bugs	52.72708
10204	all	100
10204	game	42.5014
10205	all	100
10205	game	42.5014
10205	bug	44.94982
10206	all	100
10207	all	100
10207	glitches	41.55853
10208	all	100
10209	all	100
10209	game	42.5014
10210	all	100
10210	game	42.5014
10210	bugs	52.72708
10211	all	100
10212	all	100
10213	all	100
10213	game	42.5014
10214	all	100
10214	game breaking	4.46284
10214	bugs	52.72708
10215	all	100
10215	game breaking	4.46284
10215	glitches	41.55853
10216	all	100
10216	bugs	52.72708
10217	all	100
10217	game breaking	4.46284
10217	physics	53.10049
10217	bugs	52.72708
10218	all	100
10218	game	42.5014
10218	bugs	52.72708
10219	all	100
10220	all	100
10221	all	100
10221	glitches	41.55853
10222	all	100
10222	ubisoft	56.97345
10222	crashes	42.79988
10222	game	42.5014
10223	all	100
10223	game	42.5014
10224	all	100
10224	crashes	42.79988
10224	game	42.5014
10225	all	100
10225	game	42.5014
10226	all	100
10226	game breaking	4.46284
10226	mission	44.69107
10227	all	100
10228	all	100
10228	game	42.5014
10228	bugs	52.72708
10229	all	100
10229	crashes	42.79988
10229	game	42.5014
10230	all	100
10230	game	42.5014
10231	all	100
10231	game	42.5014
10232	all	100
10232	game	42.5014
10233	all	100
10233	game	42.5014
10233	bugs	52.72708
10234	all	100
10234	missions	44.37126
10234	game	42.5014
10234	bugs	52.72708
10235	all	100
10235	game	42.5014
10236	all	100
10236	game	42.5014
10237	all	100
10237	game	42.5014
10238	all	100
10238	game	42.5014
10239	all	100
10239	game	42.5014
10240	all	100
10240	game	42.5014
10241	all	100
10241	glitches	41.55853
10241	bugs	52.72708
10242	all	100
10242	game	42.5014
10242	bugs	52.72708
10243	all	100
10243	bug	44.94982
10244	all	100
10244	bugs	52.72708
10245	all	100
10246	all	100
10246	glitches	41.55853
10246	game	42.5014
10246	bugs	52.72708
10247	all	100
10248	all	100
10248	ubisoft	86.45049
10249	all	100
10250	all	100
10250	bug	44.94982
10251	all	100
10251	game breaking	4.46284
10251	glitches	41.55853
10252	all	100
10252	mission	44.69107
10252	bugs	52.72708
10253	all	100
10253	bugs	52.72708
10254	all	100
10254	game breaking	4.46284
10254	bugs	52.72708
10255	all	100
10255	bugs	52.72708
10256	all	100
10256	ubisoft	86.45049
10256	bugs	52.72708
10257	all	100
10258	all	100
10258	crashes	42.79988
10259	all	100
10259	crashes	42.79988
10259	game	42.5014
10260	all	100
10260	bugs	52.72708
10261	all	100
10261	ubisoft	86.45049
10262	all	100
10263	all	100
10263	ubisoft	56.97345
10263	game	42.5014
10263	bugs	52.72708
10264	all	100
10264	game	42.5014
10265	all	100
10265	patches	32.45178
10265	fix	14.80418
10266	all	100
10267	all	100
10267	game	42.5014
10267	bugs	52.72708
10268	all	100
10268	game breaking	4.46284
10268	bugs	52.72708
10269	all	100
10269	bugs	52.72708
10270	all	100
10270	bugs	52.72708
10271	all	100
10271	unplayable	41.38283
10271	game	42.5014
10271	bug	44.94982
10272	all	100
10273	all	100
10273	glitches	41.55853
10273	game	42.5014
10274	all	100
10275	all	100
10276	all	100
10276	bugs	52.72708
10277	all	100
10277	bugs	52.72708
10278	all	100
10278	game breaking	4.46284
10279	all	100
10279	game breaking	4.46284
10279	bugs	52.72708
10280	all	100
10280	crashes	42.79988
10281	all	100
10281	bug	44.94982
10282	all	100
10282	game	42.5014
10283	all	100
10284	all	100
10285	all	100
10286	all	100
10286	ubisoft	56.97345
10286	crashes	42.79988
10286	game	42.5014
10287	all	100
10287	ubisoft	56.97345
10287	game	42.5014
10287	bugs	52.72708
10288	all	100
10288	game breaking	4.46284
10288	bugs	52.72708
10289	all	100
10289	gamebreaking	40.65988
10289	bugs	52.72708
10290	all	100
10291	all	100
10291	glitches	41.55853
10292	all	100
10292	game	42.5014
10293	all	100
10293	mission	44.69107
10293	crashes	42.79988
10293	game	42.5014
10294	all	100
10295	all	100
10296	all	100
10296	game	42.5014
10297	all	100
10297	game	42.5014
10297	bug	44.94982
10298	all	100
10298	mission	44.69107
10298	bug	44.94982
10299	all	100
10299	game	42.5014
10299	bugs	52.72708
10300	all	100
10301	all	100
10301	ubisoft	56.97345
10301	bugs	52.72708
10302	all	100
10303	all	100
10304	all	100
10304	game	42.5014
10304	bug	44.94982
10305	all	100
10305	game	42.5014
10306	all	100
10307	all	100
10308	all	100
10308	game breaking	4.46284
10308	bugs	52.72708
10309	all	100
10309	game	42.5014
10310	all	100
10310	glitches	41.55853
10311	all	100
10311	mission	44.69107
10311	bugs	52.72708
10312	all	100
10312	game	42.5014
10312	bug	44.94982
10313	all	100
10313	glitches	41.55853
10313	mission	44.69107
10313	bugs	52.72708
10314	all	100
10314	glitches	41.55853
10314	game	42.5014
10314	bugs	52.72708
10315	all	100
10315	missions	44.37126
10315	mission	44.69107
10316	all	100
10316	crashes	42.79988
10317	all	100
10317	gamebreaking	40.65988
10317	bugs	52.72708
10318	all	100
10318	ubisoft	56.97345
10318	bugs	52.72708
10319	all	100
10319	ubisoft	56.97345
10319	bugs	52.72708
10320	all	100
10321	all	100
10321	unplayable	41.38283
10321	game	42.5014
10321	bugs	52.72708
10322	all	100
10322	game breaking	4.46284
10322	bugs	52.72708
10323	all	100
10324	all	100
10324	game	42.5014
10325	all	100
10325	glitches	41.55853
10326	all	100
10326	game	42.5014
10326	bugs	52.72708
10327	all	100
10327	mission	44.69107
10327	game	42.5014
10328	all	100
10328	glitches	41.55853
10329	all	100
10329	game	42.5014
10330	all	100
10330	game	42.5014
10331	all	100
10331	glitches	41.55853
10331	bugs	52.72708
10332	all	100
10332	glitches	41.55853
10333	all	100
10333	glitches	41.55853
10334	all	100
10334	game	42.5014
10335	all	100
10335	game breaking	4.46284
10335	mission	44.69107
10335	bug	44.94982
10336	all	100
10336	ubisoft	56.97345
10336	crashes	42.79988
10336	game	42.5014
10337	all	100
10338	all	100
10338	bug	44.94982
10339	all	100
10339	crashes	42.79988
10339	game	42.5014
10340	all	100
10341	all	100
10342	all	100
10342	game	42.5014
10342	bug	44.94982
10343	all	100
10343	bugs	52.72708
10344	all	100
10344	bugs	52.72708
10345	all	100
10345	game breaking	4.46284
10345	bugs	52.72708
10346	all	100
10346	game	42.5014
10347	all	100
10348	all	100
10349	all	100
10350	all	100
10350	glitches	41.55853
10350	ubisoft	56.97345
10350	bugs	52.72708
10351	all	100
10352	all	100
10352	bug	44.94982
10353	all	100
10353	unplayable	41.38283
10353	game	42.5014
10354	all	100
10355	all	100
10355	crashes	42.79988
10356	all	100
10356	mission	44.69107
10356	crashes	42.79988
10357	all	100
10357	crashes	42.79988
10358	all	100
10358	game	42.5014
10359	all	100
10359	ubisoft	86.45049
10360	all	100
10361	all	100
10361	bugs	52.72708
10362	all	100
10362	crashes	42.79988
10363	all	100
10364	all	100
10365	all	100
10365	crashes	42.79988
10366	all	100
10366	bugs	52.72708
10367	all	100
10367	crashes	42.79988
10367	game	42.5014
10368	all	100
10368	bugs	52.72708
10369	all	100
10369	bugs	52.72708
10370	all	100
10370	glitches	41.55853
10370	game	42.5014
10370	bugs	52.72708
10371	all	100
10371	co op	5.266573
10371	game	42.5014
10372	all	100
10372	mission	44.69107
10372	crashes	42.79988
10372	bug	44.94982
10373	all	100
10374	all	100
10374	bugs	52.72708
10375	all	100
10375	game	42.5014
10376	all	100
10376	glitches	41.55853
10376	game	42.5014
10376	bugs	52.72708
10377	all	100
10377	game	42.5014
10378	all	100
10379	all	100
10380	all	100
10380	ubisoft	56.97345
10380	game	42.5014
10381	all	100
10381	crashes	42.79988
10382	all	100
10383	all	100
10383	game	42.5014
10384	all	100
10384	game	42.5014
10385	all	100
10385	crashes	42.79988
10386	all	100
10387	all	100
10387	game	42.5014
10387	bugs	52.72708
10388	all	100
10388	bugs	52.72708
10389	all	100
10389	ubisoft	56.97345
10389	game	42.5014
10390	all	100
10391	all	100
10391	game breaking	4.46284
10391	bugs	52.72708
10392	all	100
10392	bugs	52.72708
10393	all	100
10393	bugs	52.72708
10394	all	100
10394	bug	44.94982
10395	all	100
10395	game breaking	4.46284
10395	mission	44.69107
10395	bugs	52.72708
10396	all	100
10396	crashes	42.79988
10397	all	100
10397	glitches	41.55853
10398	all	100
10398	game	42.5014
10398	bug	44.94982
10399	all	100
10399	glitches	41.55853
10399	mission	44.69107
10400	all	100
10401	all	100
10401	game	42.5014
10401	bugs	52.72708
10402	all	100
10402	bug	44.94982
10403	all	100
10403	crashes	42.79988
10403	game	42.5014
10404	all	100
10405	all	100
10406	all	100
10406	game	42.5014
10407	all	100
10407	gamebreaking	40.65988
10407	bugs	52.72708
10408	all	100
10409	all	100
10409	bugs	52.72708
10410	all	100
10411	all	100
10411	game	42.5014
10412	all	100
10412	game	42.5014
10413	all	100
10414	all	100
10414	glitches	41.55853
10414	bugs	52.72708
10415	all	100
10415	bugs	52.72708
10416	all	100
10416	crashes	42.79988
10417	all	100
10418	all	100
10418	bugs	52.72708
10419	all	100
10419	bugs	52.72708
10420	all	100
10420	crashes	42.79988
10421	all	100
10422	all	100
10423	all	100
10424	all	100
10424	bugs	52.72708
10425	all	100
10425	game	42.5014
10426	all	100
10426	glitches	41.55853
10426	game	42.5014
10426	bugs	52.72708
10427	all	100
10427	game	42.5014
10428	all	100
10428	bugs	52.72708
10429	all	100
10429	bugs	52.72708
10430	all	100
10431	all	100
10431	game	42.5014
10432	all	100
10432	unplayable	41.38283
10433	all	100
10433	bugs	52.72708
10434	all	100
10434	bug	44.94982
10435	all	100
10436	all	100
10437	all	100
10437	game	42.5014
10437	bug	44.94982
10438	all	100
10438	game	42.5014
10439	all	100
10439	game	42.5014
10440	all	100
10440	crashes	42.79988
10440	game	42.5014
10441	all	100
10441	game	42.5014
10442	all	100
10443	all	100
10444	all	100
10444	game	42.5014
10444	bugs	52.72708
10445	all	100
10446	all	100
10446	bugs	52.72708
10447	all	100
10447	game	42.5014
10447	bugs	52.72708
10448	all	100
10448	patch or 3	12.90775
10449	all	100
10449	game	42.5014
10450	all	100
10450	game	42.5014
10450	bugs	52.72708
10451	all	100
10452	all	100
10452	unplayable	41.38283
10452	game	42.5014
10453	all	100
10453	game	42.5014
10454	all	100
10454	planes	38.99788
10455	all	100
10456	all	100
10456	game	42.5014
10457	all	100
10457	missions	44.37126
10457	bugs	52.72708
10458	all	100
10458	game	42.5014
10458	cry	42.9356
10459	all	100
10460	all	100
10460	ubisoft	56.97345
10460	game	42.5014
10460	bugs	52.72708
10461	all	100
10462	all	100
10462	ubisoft	56.97345
10462	game	42.5014
10462	bug	44.94982
10463	all	100
10464	all	100
10464	game	42.5014
10465	all	100
10465	crashes	42.79988
10466	all	100
10467	all	100
10467	crashes	42.79988
10467	game	42.5014
10468	all	100
10468	crashes	42.79988
10468	bugs	52.72708
10469	all	100
10469	bug	44.94982
10470	all	100
10470	missions	69.05315
10471	all	100
10472	all	100
10473	all	100
10473	mission	61.48469
10473	bugs	52.72708
10474	all	100
10474	game	42.5014
10475	all	100
10475	bugs	52.72708
10476	all	100
10476	game	42.5014
10476	bug	44.94982
10477	all	100
10478	all	100
10478	game	42.5014
10479	all	100
10479	game	42.5014
10480	all	100
10480	bugs	52.72708
10481	all	100
10481	game	42.5014
10482	all	100
10482	game	42.5014
10483	all	100
10483	game	42.5014
10484	all	100
10485	all	100
10486	all	100
10486	game	42.5014
10487	all	100
10487	glitches	41.55853
10487	gameplay	65.1876
10487	bugs	52.72708
10488	all	100
10488	patch	25.95131
10488	fix	14.80418
10489	all	100
10489	missions	89.61729
10489	game	42.5014
10490	all	100
10490	game breaking	4.46284
10490	bugs	52.72708
10491	all	100
10491	game	42.5014
10491	bugs	52.72708
10492	all	100
10492	game	42.5014
10493	all	100
10494	all	100
10494	bugs	52.72708
10495	all	100
10495	game	42.5014
10496	all	100
10496	bugs	52.72708
10497	all	100
10498	all	100
10498	bugs	52.72708
10499	all	100
10499	game	42.5014
10500	all	100
10500	bugs	52.72708
10501	all	100
10501	glitches	41.55853
10502	all	100
10503	all	100
10503	bugs	52.72708
10504	all	100
10504	bugs	52.72708
10505	all	100
10506	all	100
10506	gamebreaking	40.65988
10506	game	42.5014
10506	bugs	52.72708
10507	all	100
10507	crashes	42.79988
10507	game	42.5014
10508	all	100
10508	game breaking	4.46284
10508	bugs	52.72708
10509	all	100
10509	game	42.5014
10510	all	100
10511	all	100
10512	all	100
10513	all	100
10514	all	100
10514	game	42.5014
10515	all	100
10515	bug	44.94982
10516	all	100
10516	game	42.5014
10517	all	100
10517	crashes	42.79988
10517	game	42.5014
10517	bugs	52.72708
10518	all	100
10518	game	42.5014
10519	all	100
10519	game	42.5014
10520	all	100
10520	bugs	52.72708
10521	all	100
10522	all	100
10522	side missions	4.759573
10522	objectives	49.39879
10522	game	42.5014
10522	bugs	52.72708
10522	map	53.80917
10523	all	100
10523	crashes	42.79988
10523	game	42.5014
10524	all	100
10524	game	42.5014
10524	bug	44.94982
10525	all	100
10526	all	100
10527	all	100
10527	ubisoft	56.97345
10528	all	100
10528	game breaking	4.46284
10528	bug	44.94982
10529	all	100
10529	bugs	52.72708
10530	all	100
10530	bugs	52.72708
10531	all	100
10531	bug	44.94982
10532	all	100
10532	game	42.5014
10533	all	100
10533	game	42.5014
10534	all	100
10534	optimization	54.01513
10535	all	100
10536	all	100
10537	all	100
10537	glitches	41.55853
10537	bugs	52.72708
10538	all	100
10538	mission	44.69107
10539	all	100
10539	game	42.5014
10539	bugs	52.72708
10540	all	100
10541	all	100
10542	all	100
10542	ubisoft	56.97345
10542	crashes	42.79988
10542	game	42.5014
10543	all	100
10544	all	100
10544	crashes	42.79988
10544	game	42.5014
10545	all	100
10545	crashes	42.79988
10545	game	42.5014
10546	all	100
10547	all	100
10547	unplayable	41.38283
10547	bug	44.94982
10548	all	100
10548	game	42.5014
10548	bugs	52.72708
10549	all	100
10549	game	42.5014
10550	all	100
10551	all	100
10552	all	100
10553	all	100
10554	all	100
10554	game	42.5014
10555	all	100
10555	crashes	42.79988
10556	all	100
10556	game	42.5014
10557	all	100
10557	crashes	42.79988
10557	game	42.5014
10558	all	100
10559	all	100
10559	bugs	52.72708
10560	all	100
10560	game	42.5014
10561	all	100
10561	crashes	42.79988
10561	game	42.5014
10562	all	100
10562	mission	44.69107
10562	crashes	42.79988
10563	all	100
10564	all	100
10565	all	100
10566	all	100
10566	crashes	42.79988
10567	all	100
10567	game	42.5014
10568	all	100
10569	all	100
10569	game	42.5014
10570	all	100
10570	game breaking	4.46284
10570	host	52.06739
10570	bugs	52.72708
10571	all	100
10572	all	100
10572	bug	44.94982
10573	all	100
10573	glitches	41.55853
10573	ubisoft	56.97345
10573	game	42.5014
10573	bugs	52.72708
10574	all	100
10574	game	42.5014
10574	bugs	52.72708
10575	all	100
10575	game breaking	4.46284
10575	glitches	41.55853
10576	all	100
10577	all	100
10577	game breaking	4.46284
10577	bug	44.94982
10578	all	100
10578	game	42.5014
10579	all	100
10579	game	42.5014
10579	bug	44.94982
10580	all	100
10581	all	100
10581	game	42.5014
10582	all	100
10582	game breaking	4.46284
10582	ubisoft	56.97345
10582	bugs	52.72708
10583	all	100
10583	game	42.5014
10584	all	100
10584	bugs	52.72708
10585	all	100
10585	bugs	52.72708
10586	all	100
10586	glitches	41.55853
10587	all	100
10587	unplayable	41.38283
10587	game	42.5014
10588	all	100
10589	all	100
10589	game	42.5014
10590	all	100
10590	unplayable	41.38283
10590	game	42.5014
10591	all	100
10591	mission	44.69107
10591	game	42.5014
10592	all	100
10592	game	42.5014
10593	all	100
10593	game	42.5014
10594	all	100
10594	game	42.5014
10595	all	100
10595	game	42.5014
10595	bugs	52.72708
10596	all	100
10596	bug	44.94982
10597	all	100
10597	crashes	42.79988
10597	game	42.5014
10598	all	100
10599	all	100
10599	game	42.5014
10599	bugs	52.72708
10600	all	100
10601	all	100
10601	game	42.5014
10601	bugs	52.72708
10602	all	100
10602	game breaking	4.46284
10602	bug	44.94982
10603	all	100
10603	unplayable	41.38283
10603	game	42.5014
10603	bugs	52.72708
10604	all	100
10604	bugs	52.72708
10605	all	100
10605	glitches	41.55853
10605	bugs	52.72708
10606	all	100
10606	bugs	52.72708
10607	all	100
10607	bugs	52.72708
10608	all	100
10608	game	42.5014
10608	bugs	52.72708
10608	bug	44.94982
10609	all	100
10610	all	100
10610	game	42.5014
10611	all	100
10611	missions	44.37126
10611	game	42.5014
10611	bugs	52.72708
10612	all	100
10613	all	100
10614	all	100
10614	game	42.5014
10615	all	100
10615	crashes	42.79988
10615	game	42.5014
10616	all	100
10616	game	42.5014
10616	bugs	52.72708
10617	all	100
10618	all	100
10618	glitches	41.55853
10619	all	100
10619	game	42.5014
10619	bugs	52.72708
10620	all	100
10620	unplayable	41.38283
10620	game	42.5014
10621	all	100
10621	mission	44.69107
10621	game	42.5014
10622	all	100
10622	game	42.5014
10622	bug	44.94982
10623	all	100
10623	game	42.5014
10624	all	100
10624	glitches	41.55853
10624	mission	44.69107
10624	game	42.5014
10625	all	100
10625	game	42.5014
10626	all	100
10626	unfinished	37.71688
10626	ubisoft	86.45049
10626	game	42.5014
10626	bugs	52.72708
10627	all	100
10627	game	42.5014
10627	bug	44.94982
10628	all	100
10628	glitches	41.55853
10628	game	42.5014
10628	bugs	52.72708
10629	all	100
10629	game	42.5014
10630	all	100
10630	crashes	42.79988
10630	game	42.5014
10631	all	100
10631	game	42.5014
10632	all	100
10632	crashes	42.79988
10632	game	42.5014
10633	all	100
10633	game	42.5014
10634	all	100
10635	all	100
10635	crashes	42.79988
10635	game	42.5014
10636	all	100
10636	game	42.5014
10636	bugs	52.72708
10637	all	100
10637	bug	44.94982
10638	all	100
10639	all	100
10639	game	42.5014
10640	all	100
10640	game	42.5014
10641	all	100
10641	crashes	42.79988
10642	all	100
10643	all	100
10644	all	100
10644	bugs	52.72708
10645	all	100
10646	all	100
10647	all	100
10648	all	100
10648	game	42.5014
10649	all	100
10649	bugs	52.72708
10650	all	100
10651	all	100
10651	game	42.5014
10652	all	100
10652	game	42.5014
10653	all	100
10653	bugs	52.72708
10654	all	100
10655	all	100
10655	game	42.5014
10656	all	100
10657	all	100
10657	crashes	42.79988
10657	game	42.5014
10658	all	100
10658	ubisoft	56.97345
10658	bug	44.94982
10659	all	100
10660	all	100
10660	crashes	42.79988
10660	game	42.5014
10661	all	100
10661	ubisoft	56.97345
10661	game	42.5014
10661	bug	44.94982
10662	all	100
10662	game	42.5014
10663	all	100
10664	all	100
10664	unplayable	41.38283
10664	game	42.5014
10665	all	100
10666	all	100
10666	game	42.5014
10667	all	100
10667	game	42.5014
10668	all	100
10669	all	100
10670	all	100
10671	all	100
10672	all	100
10673	all	100
10673	game	42.5014
10674	all	100
10674	bug	44.94982
10675	all	100
10675	glitches	41.55853
10675	crashes	42.79988
10675	game	42.5014
10676	all	100
10676	game	42.5014
10677	all	100
10677	game	42.5014
10678	all	100
10678	bugs	52.72708
10679	all	100
10680	all	100
10681	all	100
10681	game	42.5014
10682	all	100
10682	crashes	42.79988
10683	all	100
10683	glitches	41.55853
10684	all	100
10684	glitches	41.55853
10685	all	100
10685	game breaking	4.46284
10685	bugs	52.72708
10686	all	100
10687	all	100
10688	all	100
10688	game breaking	4.46284
10688	bugs	52.72708
10689	all	100
10690	all	100
10691	all	100
10691	game	42.5014
10692	all	100
10692	bug	44.94982
10693	all	100
10693	game	42.5014
10694	all	100
10695	all	100
10695	crashes	42.79988
10695	game	42.5014
10696	all	100
10697	all	100
10698	all	100
10698	crashes	42.79988
10699	all	100
10699	crashes	42.79988
10700	all	100
10700	crashes	42.79988
10701	all	100
10702	all	100
10702	game	42.5014
10703	all	100
10703	bug	44.94982
10704	all	100
10704	game	42.5014
10705	all	100
10705	game	42.5014
10706	all	100
10706	gamebreaking	40.65988
10706	bug	44.94982
10707	all	100
10707	glitches	41.55853
10708	all	100
10708	game	42.5014
